,labels,messages,sentiment_default,score_default,pred_sentiment_default,accurate_default,sentiment_finbert,score_finbert,pred_sentiment_finbert,accurate_finbert
1453,neutral,We are pleased to invite you to join M-real 's international conference call at 3:00 p.m. EET .,"[{'label': 'POSITIVE', 'score': 0.9993232488632202}]",0.9993232488632202,POSITIVE,0,"[{'label': 'positive', 'score': 0.5719061493873596}]",0.5719061493873596,positive,0
1454,positive,"We warmly welcome him to Satama '' , states Jussi Lansio , chairman of the Board .","[{'label': 'POSITIVE', 'score': 0.9997841715812683}]",0.9997841715812683,POSITIVE,1,"[{'label': 'positive', 'score': 0.9976077079772949}]",0.9976077079772949,positive,1
1455,neutral,Veracel is preparing an appeal in the issue and has asked the court for clarification of the judgement .,"[{'label': 'NEGATIVE', 'score': 0.6888163089752197}]",0.6888163089752197,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9993913173675537}]",0.9993913173675537,neutral,1
1456,neutral,What would you like to see changed on Nokia 's next attempt ?,"[{'label': 'NEGATIVE', 'score': 0.777016818523407}]",0.777016818523407,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997128844261169}]",0.9997128844261169,neutral,1
1457,neutral,"When completed , the 120-meter Watchtower will be the highest building in Ireland .","[{'label': 'POSITIVE', 'score': 0.9996562004089355}]",0.9996562004089355,POSITIVE,0,"[{'label': 'positive', 'score': 0.7854931950569153}]",0.7854931950569153,positive,0
1458,neutral,"Viking will pay EUR 130 million for the new ship , which will be completed in January 2008 .","[{'label': 'POSITIVE', 'score': 0.5825791954994202}]",0.5825791954994202,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9905685782432556}]",0.9905685782432556,neutral,1
1459,neutral,"With the Basware Connectivity services , companies gain visibility to an audit trail that can be traced from order to goods delivery and invoice .","[{'label': 'POSITIVE', 'score': 0.9946070313453674}]",0.9946070313453674,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9986805319786072}]",0.9986805319786072,neutral,1
1460,neutral,"www.countryelements.co.uk Designed by Patricia Burt , this is just one of a selection of distinctive hooked rugs created with recycled materials and dyed natural dyes .","[{'label': 'NEGATIVE', 'score': 0.7404119372367859}]",0.7404119372367859,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998056292533875}]",0.9998056292533875,neutral,1
1461,neutral,You are warmly welcome !,"[{'label': 'POSITIVE', 'score': 0.9998533725738525}]",0.9998533725738525,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9896490573883057}]",0.9896490573883057,neutral,1
1462,neutral,Approval by shareholders of Cencorp in accordance with Finnish law .,"[{'label': 'POSITIVE', 'score': 0.996591329574585}]",0.996591329574585,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9996845722198486}]",0.9996845722198486,neutral,1
1463,neutral,"Tikkurila has an interesting growth strategy , which we support .","[{'label': 'POSITIVE', 'score': 0.9997003078460693}]",0.9997003078460693,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9997238516807556}]",0.9997238516807556,neutral,1
1464,neutral,ASSA ABLOY Kaupthing Bank gave a ` neutral ' recommendation and a share price target of 174 crowns $ 24.7 - 19 euro on Swedish lock maker Assa Abloy AB .,"[{'label': 'NEGATIVE', 'score': 0.9900924563407898}]",0.9900924563407898,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9987066984176636}]",0.9987066984176636,positive,0
1465,positive,"` Ruukki has experience of logistics construction , competence in project management and also has the best references in terms of steel frame production and installation , ' says Onodi Stefan , General Manager of Arxikon Construction Company SRL , which is Ruukki 's customer .","[{'label': 'POSITIVE', 'score': 0.9995930790901184}]",0.9995930790901184,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998243451118469}]",0.9998243451118469,positive,1
1466,neutral,` The investment in Matka-Vekka has been reasonable for investors in CapMan funds . ',"[{'label': 'NEGATIVE', 'score': 0.7186069488525391}]",0.7186069488525391,NEGATIVE,0,"[{'label': 'positive', 'score': 0.6580595970153809}]",0.6580595970153809,positive,0
1467,neutral,"`` As a part of the Eseries business promise , the Nokia E50 has been equipped with a variety of email solutions in a small and stylised package , '' said Dave Grannan , general manager , Enterprise Solutions , Nokia .","[{'label': 'POSITIVE', 'score': 0.9907626509666443}]",0.9907626509666443,POSITIVE,0,"[{'label': 'neutral', 'score': 0.998930037021637}]",0.998930037021637,neutral,1
1468,neutral,"`` As defences mature , attackers develop Trojans that are equipped with content filters to detect online banking activity for capturing account details using methods such as form grabbing , screen shots , video captures , keylogging and injection of form fields .","[{'label': 'NEGATIVE', 'score': 0.9974749684333801}]",0.9974749684333801,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998341798782349}]",0.9998341798782349,neutral,1
1469,positive,`` I warmly welcome Michael Frei to Outotec .,"[{'label': 'POSITIVE', 'score': 0.9997822642326355}]",0.9997822642326355,POSITIVE,1,"[{'label': 'positive', 'score': 0.9997482895851135}]",0.9997482895851135,positive,1
1470,neutral,`` Nokia is just interested in bring Nokia to the market . '',"[{'label': 'POSITIVE', 'score': 0.9967824220657349}]",0.9967824220657349,POSITIVE,0,"[{'label': 'neutral', 'score': 0.998862624168396}]",0.998862624168396,neutral,1
1471,neutral,`` Our aim is to understand different traffic patterns based on the use of each building .,"[{'label': 'POSITIVE', 'score': 0.9888836741447449}]",0.9888836741447449,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9996460676193237}]",0.9996460676193237,neutral,1
1472,neutral,`` Our approach is very much to only use raw materials that are produced in line with the principles of sustainable development .,"[{'label': 'POSITIVE', 'score': 0.9586017727851868}]",0.9586017727851868,POSITIVE,0,"[{'label': 'neutral', 'score': 0.999790370464325}]",0.999790370464325,neutral,1
1473,neutral,`` Our Vaalipalvelu-service was especially developed for use by communities and organizations .,"[{'label': 'POSITIVE', 'score': 0.961798369884491}]",0.961798369884491,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9998297691345215}]",0.9998297691345215,neutral,1
1474,neutral,`` Rapala is excited to be partnering with RBFF and other industry leaders on this holiday promotion . '',"[{'label': 'POSITIVE', 'score': 0.9990465044975281}]",0.9990465044975281,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9991556406021118}]",0.9991556406021118,neutral,1
1475,neutral,`` Small well targeted acquisitions have played an important role in executing Satama 's strategy in the past couple of years .,"[{'label': 'POSITIVE', 'score': 0.9912010431289673}]",0.9912010431289673,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9996932744979858}]",0.9996932744979858,neutral,1
1476,neutral,`` Social networking and location-based service trends comprise a significant share of the Internet traffic today and are appealing to MID users .,"[{'label': 'POSITIVE', 'score': 0.9994090795516968}]",0.9994090795516968,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9990625977516174}]",0.9990625977516174,neutral,1
1477,positive,"`` The acquisition of Sampo Bank makes strategic sense for DB , '' says Lindsey Liddell , director of Fitch Ratings 's Financial Institutions Group .","[{'label': 'POSITIVE', 'score': 0.9956027269363403}]",0.9956027269363403,POSITIVE,1,"[{'label': 'positive', 'score': 0.9997476935386658}]",0.9997476935386658,positive,1
1478,neutral,"`` The bond gathered subscriptions from some 400 investors and the issued amount can be considered substantial taking into account the main target group -- retail investors , '' Citycon CFO Eero Sihvonen said .","[{'label': 'POSITIVE', 'score': 0.9943702816963196}]",0.9943702816963196,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9998476505279541}]",0.9998476505279541,neutral,1
1479,positive,`` The CHF is a great product .,"[{'label': 'POSITIVE', 'score': 0.9998390674591064}]",0.9998390674591064,POSITIVE,1,"[{'label': 'neutral', 'score': 0.7977500557899475}]",0.7977500557899475,neutral,0
1480,neutral,`` The flex is a small price to pay for happy lenders . '',"[{'label': 'POSITIVE', 'score': 0.6442515850067139}]",0.6442515850067139,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9993258714675903}]",0.9993258714675903,neutral,1
1481,neutral,"`` The industry is coming to an interesting fork in the road as both handset manufacturers and wireless carriers attempt to serve as the portal for Web-based service to your wireless handset , '' he wrote .","[{'label': 'NEGATIVE', 'score': 0.9862242937088013}]",0.9862242937088013,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997816681861877}]",0.9997816681861877,neutral,1
1482,positive,"`` The Intel Atom processor has had tremendous success in the marketplace since its launch over 2 years ago , '' said Pankaj Kedia , director of global ecosystem programs for Intel Corp. 's Ultra Mobility Group .","[{'label': 'POSITIVE', 'score': 0.9997217059135437}]",0.9997217059135437,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998399019241333}]",0.9998399019241333,positive,1
1483,neutral,"`` Tom Doring has a long and successful career in the drives business , and he knows the American market .","[{'label': 'POSITIVE', 'score': 0.9996155500411987}]",0.9996155500411987,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9991329312324524}]",0.9991329312324524,neutral,1
1484,positive,"`` We have significant experience in smartphone functionality , in the development of mobile Internet services , and in uniting the two into a smooth user experience .","[{'label': 'POSITIVE', 'score': 0.9995362758636475}]",0.9995362758636475,POSITIVE,1,"[{'label': 'positive', 'score': 0.9995369911193848}]",0.9995369911193848,positive,1
1485,neutral,`` With this new version it is very important for us to introduce a BIM process that is based on the detailed building information model .,"[{'label': 'POSITIVE', 'score': 0.9987953901290894}]",0.9987953901290894,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9998087286949158}]",0.9998087286949158,neutral,1
1486,neutral,18:30 Dinner The conference program can also be viewed as a live audio webcast through the internet pages at www.citycon.com .,"[{'label': 'NEGATIVE', 'score': 0.9183769226074219}]",0.9183769226074219,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9996402263641357}]",0.9996402263641357,neutral,1
1487,neutral,"3G data subscribers are also helping to maintain these growth levels , since data-only subscriptions push for more multiple SIM ownership .","[{'label': 'POSITIVE', 'score': 0.9964700937271118}]",0.9964700937271118,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9997676014900208}]",0.9997676014900208,neutral,1
1488,neutral,6 October 2010 - Finnish paints and coatings company Tikkurila Oyj HEL : TIK1V announced today the launch of Tikkurila ProHouse method for protection of wooden surfaces via treatment with Ultra Pro waterborne products .,"[{'label': 'NEGATIVE', 'score': 0.8681641817092896}]",0.8681641817092896,NEGATIVE,0,"[{'label': 'positive', 'score': 0.8236990571022034}]",0.8236990571022034,positive,0
1489,neutral,A CUT ABOVE Bring the outdoors in with these birch-branch coasters .,"[{'label': 'POSITIVE', 'score': 0.9990752935409546}]",0.9990752935409546,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9997939467430115}]",0.9997939467430115,neutral,1
1490,neutral,"A downloadable instruction sheet , instructional video , and project ideas for the award-winning Everywhere Punch TM Window System can be found at www.fiskars.com .","[{'label': 'POSITIVE', 'score': 0.6314083933830261}]",0.6314083933830261,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9996343851089478}]",0.9996343851089478,neutral,1
1491,positive,A new Kveyt light variety of Suomalainen Pekoni marketed under the Atria brand name is now available to consumers in Finland .,"[{'label': 'POSITIVE', 'score': 0.9964200258255005}]",0.9964200258255005,POSITIVE,1,"[{'label': 'neutral', 'score': 0.9998213648796082}]",0.9998213648796082,neutral,0
1492,neutral,A PLUMBING business has announced it is sponsoring a professional darts player .,"[{'label': 'NEGATIVE', 'score': 0.6950620412826538}]",0.6950620412826538,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998102784156799}]",0.9998102784156799,neutral,1
1493,positive,A realignment of interests in the sector is clearly under way .,"[{'label': 'POSITIVE', 'score': 0.9565151333808899}]",0.9565151333808899,POSITIVE,1,"[{'label': 'positive', 'score': 0.9976980090141296}]",0.9976980090141296,positive,1
1494,neutral,"A. Le Coq Special was developed for the bicentenary of the company and the trade mark , the brewer said .","[{'label': 'POSITIVE', 'score': 0.9700648784637451}]",0.9700648784637451,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9997983574867249}]",0.9997983574867249,neutral,1
1495,neutral,Estimations indicate that even up to 170 different tablet computers or reading devices will be available in 2011 .,"[{'label': 'NEGATIVE', 'score': 0.9178184270858765}]",0.9178184270858765,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998181462287903}]",0.9998181462287903,neutral,1
1496,positive,"Finnish construction company YIT Corporation is planning to build about 200 high-quality holiday homes near the Tahko ski and spa resort , in Finland .","[{'label': 'POSITIVE', 'score': 0.9705979228019714}]",0.9705979228019714,POSITIVE,1,"[{'label': 'positive', 'score': 0.9991697072982788}]",0.9991697072982788,positive,1
1497,neutral,"After piloting , the instrument will be further developed according to the experiences gained .","[{'label': 'NEGATIVE', 'score': 0.7710099816322327}]",0.7710099816322327,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9730715155601501}]",0.9730715155601501,neutral,1
1498,neutral,"And when it has lifted the veil on the various types of customer for which it designs its phones , the result is social stereotyping taken to a fine art .","[{'label': 'NEGATIVE', 'score': 0.5172609090805054}]",0.5172609090805054,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997307658195496}]",0.9997307658195496,neutral,1
1499,neutral,Another noticeable thing is that the search for Tata and Airtel brands was mostly related to ` broadband connections ' .,"[{'label': 'NEGATIVE', 'score': 0.9974059462547302}]",0.9974059462547302,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9995524287223816}]",0.9995524287223816,neutral,1
1500,neutral,As an overall effect of the above-mentioned measures Glaston will recognize non-recurring expenses of EUR 12 million in the fourth quarter of 2008 .,"[{'label': 'POSITIVE', 'score': 0.8581374883651733}]",0.8581374883651733,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9996898174285889}]",0.9996898174285889,neutral,1
